ticket_id,customer_id,issue_type,ticket_created,ticket_resolved,resolution_time_hours,sentiment,support_agent
8aea90fc-d3cb-4d66-8357-ea40881e0f31,0025519f-eccd-437d-a611-a84919084dca,delay,2024-11-12T17:48:12,2024-11-16T11:48:12,90.0,positive,Christopher Bush
843baa93-2627-4eed-879b-dcdff6b14875,6a0d631e-358a-4502-ad7c-278c0b6d7c15,delay,2024-04-08T16:14:55,2024-04-15T19:14:55,171.0,negative,Margaret Morse
4137dadb-0b78-4260-8797-e7aa30e0b0e4,cb603218-8fa4-4632-955d-d89b25c6e62f,product,2025-05-12T17:05:01,2025-05-18T10:05:01,137.0,neutral,Thomas Larson
78b26bc6-a41d-4f0b-a9cc-6c21055bddd5,675c7fc1-cdb0-4d30-bd88-0a75943d1743,payment,2023-12-13T13:38:31,2023-12-15T05:38:31,40.0,positive,Clayton Palmer Jr
5edf57de-d3ae-45ef-abbe-c6c33bcc188c,d07b5a9a-be24-4ef5-b581-56aae2e64c7a,payment,2025-03-14T01:44:24,2025-03-22T11:44:24,202.0,positive,Michael Simon--
051bdbbf-b319-4004-8522-ae125187b613,e378fe08-c72c-4d20-97f7-8cc640453f69,refund,2025-04-14T13:27:38,2025-04-15T11:27:38,22.0,positive,William Murray
b97dc9e8-5996-43af-9709-77955f04a22c,e5fa29bf-a33b-40b9-b352-efdb5ac5a3af,refund,2025-09-13T07:40:54,2025-09-18T03:40:54,116.0,positive,Isaac Grant
cfe09ba7-6e98-4677-a1df-3ee727929558,226b8412-56a3-4aa7-ac2d-7974ad728ae7,refund,2024-06-27T00:10:33,2024-06-28T21:10:33,45.0,positive,Derek Stewart
1b15076d-ab75-4a50-b187-6e46271d0470,f8f8b4d3-675a-4320-b3af-52e7a86b4c95,product,2025-03-12T08:47:51,2025-03-13T18:47:51,34.0,neutral,Ruth Morris--
6b0c680c-cfcb-4f55-9d2e-29c5a4c79107,278a5b3a-405c-48ff-9608-26056dd04dbc,product,2024-01-31T00:00:00,2024-02-09T00:00:00,216.0,negative,Christina Salazar
b9fb8c17-58d1-42b5-8273-ea3be3680749,75d6a107-fa9c-4f2f-a562-fe68dbf8916f,product,2025-11-05T07:48:33,2025-11-10T19:48:33,132.0,negative,Henry Taylor
8f534c69-e2de-4edc-a844-53a17b06a71a,ab8f6455-2f8b-48fb-b35c-5f4853973fdb,payment,2025-01-26T19:14:54,2025-01-31T17:14:54,118.0,positive,Jessica Ryan
808d2efa-d535-4be2-a4c4-b734fc341e81,95d628c3-32c7-4638-9f07-da52b15f6444,delay,2024-01-16T11:24:45,2024-01-24T17:24:45,198.0,negative,Marisa Graham--
f43b4ac9-2bf7-4bea-994d-854f7f4ad2b5,18ec076b-9964-45ae-8149-3270311c747b,delay,2024-12-23T09:45:42,2024-12-31T18:45:42,201.0,neutral,Makayla Pugh
e96b5935-2d44-4b37-8897-c5f9354416df,9d2f97de-f708-4b76-a254-e249bdfd0727,product,2024-09-17T13:21:01,2024-09-18T16:21:01,27.0,positive,Savannah Kramer
0793f525-c84e-4d22-b98b-a8b599827072,5c732118-261c-42cb-8ee4-31d373747ccf,product,2024-01-31T00:00:00,2025-09-16T09:44:57,14265.7,positive,Paul Davila
968a58a3-5032-49f2-b78e-202ac8e820a4,497102d2-c12a-40ef-b138-a768606898e5,product,2025-08-21T04:14:21,2025-08-24T12:14:21,80.0,negative,Leslie Alvarez
0e95a720-4288-43a6-83a7-71d932137bec,216dea34-0f3d-4490-b87b-ab181dfabc6f,refund,2024-03-03T06:15:59,2024-03-06T19:15:59,85.0,neutral,Jacqueline Frey
7185199f-4b9b-40df-bf1d-ac5f8bd80ce3,bf59bf69-16b5-4aab-a3f9-a75666e138ff,product,2025-04-21T15:51:55,2025-04-21T22:51:55,7.0,positive,Jessica Juarez
7644cc18-9338-47b3-95ec-a28082a4fb0d,3fb180bb-80b6-40b7-92cc-960bebe9a1b5,delay,2024-09-15T05:56:26,2024-09-21T13:56:26,152.0,negative,Chad Smith
0a0e7225-2c2b-4966-bcfb-a71fa1ddfecb,561e23e5-098b-4aec-ac84-7d0263364a1e,product,2025-07-08T19:20:25,2025-07-17T14:20:25,211.0,positive,Natalie Hernandez
084313a5-51f8-441e-a499-09a821ec19a2,0af8df24-175a-4f4f-8c15-7cfa5d4524f1,delay,2023-12-07T23:03:45,2023-12-11T21:03:45,94.0,neutral,Melissa Barry
94fa2066-5763-407e-a87e-43cbcda00798,afc5db3e-9e09-48a3-96a7-3ace82bde996,product,2025-05-26T10:27:47,2025-05-29T10:27:47,72.0,negative,Heather Parker
29e6174a-e84d-4f2d-8bcb-77501bce7f3f,7df832ba-242b-45aa-9895-b1f5136d0aee,product,2024-09-10T05:11:25,2024-09-17T17:11:25,180.0,positive,Erica Griffin
247c567e-f1a2-4725-b231-bb186a7f2107,594f47b6-2674-4d7a-8a87-5fa095826ca2,payment,2025-09-08T11:55:50,2025-09-15T23:55:50,180.0,negative,Andrew Reeves
577c20be-7551-4f2b-b460-01d96a153d9c,8bd37bdc-e3dd-489a-9626-2b57957cec21,delay,2025-09-28T20:15:15,2025-10-01T02:15:15,54.0,neutral,Peggy Lee
9e93206a-19ba-4895-8aa1-1ea3d96a2a8c,9bd00838-9081-4b27-aea4-c44b7b918189,product,2024-12-17T02:16:13,2024-12-20T20:16:13,90.0,negative,John Powell
0d7857b7-9409-432c-a0ea-08ba50f4ab4e,7f93fa91-12ae-45a0-833b-eb817d27e42f,payment,2024-12-11T00:26:38,2024-12-14T02:26:38,74.0,neutral,Candace Ramirez
cd7a2622-8d2e-47cb-ab30-1be830d9c878,5add9ce9-a9b2-4665-b409-75c02379bc47,product,2024-03-19T01:27:05,2024-03-23T08:27:05,103.0,negative,Deanna Smith
106e7c0f-d297-4419-b402-4f44684f3757,aad5fee0-47b6-46bb-be53-58bc3cbdc244,product,2025-08-29T15:45:08,2025-09-03T12:45:08,117.0,positive,Briana Garcia
e31d43e3-d6db-42f3-bf86-e7000cff723f,4b9b374d-79a9-4bfc-8a85-8a6f3af25e7b,refund,2025-04-08T06:00:25,2025-04-09T02:00:25,20.0,positive,Ashley Carter
bc131ea4-1c63-4e88-a951-969c07ee7aad,240f5cfc-a586-4f5d-9e9b-9a983de438ee,product,2024-05-11T13:28:37,2024-05-17T13:28:37,144.0,negative,Donald Villegaas
bdbcfb65-8c80-46c6-b087-160ef870960b,c0414c59-3e71-48dc-a427-c1dbcfd6a71a,refund,2025-10-21T01:20:19,2025-10-23T09:20:19,56.0,negative,Hailey Stephens
ed8a02a2-ee30-440d-8fbf-127d594b8445,92a53465-8d5b-41ef-a743-73d0a67b5b2c,delay,2025-03-09T09:31:20,2025-03-18T18:31:20,225.0,neutral,Roger Noble
8b29aff4-5dd4-4acb-a29a-0f3c4cff84aa,dd1c65ec-4fdd-437c-a732-182059726a04,product,2025-07-22T19:26:26,2025-07-23T12:26:26,17.0,positive,Taylor White
208896ef-bbc6-49cf-904b-f33fda1ae23b,ce122a3b-4364-4d5c-8b7c-82a6375c9bda,payment,2025-09-20T19:09:40,2025-09-29T16:09:40,213.0,positive,Michael Faulkner
65c2fe47-bedd-4557-b0a0-ab1dd953ccf2,420d899a-3e89-47ff-ae01-5e25af96022f,delay,2024-05-06T21:13:58,2024-05-07T00:13:58,3.0,neutral,Jacqueline Frey
610957ab-1ca1-4846-8282-4333310e2ce5,fbfac3d1-08b1-454a-9b5d-5fbea3262362,payment,2024-07-26T06:33:40,2024-08-02T02:33:40,164.0,positive,Judy Barrera
09eca6e2-a594-4072-b8f4-cafda844da34,d985b1ef-ebd4-4109-94f6-ceef6305e191,payment,2024-01-31T00:00:00,2024-05-11T15:52:51,2439.9,negative,Julie Williams
adad27bb-fcd7-4d58-9059-edd82e2266ef,beb85e49-779d-442d-8ac2-f750abd905ac,product,2025-03-07T06:10:37,2025-03-07T20:10:37,14.0,neutral,Sean Stout
911af976-bf3e-4410-b0c7-1dc78ebabb61,e3c0f082-d147-48d6-9b3c-287a99631a3f,delay,2025-06-24T08:30:56,2025-06-30T11:30:56,147.0,neutral,Beth Sanchez
820dae96-42e8-4625-8422-040a05189475,a50a27e7-c4b5-452c-8706-0245f638b5bf,delay,2025-10-14T16:59:23,2025-10-22T05:59:23,181.0,negative,Cynthia Tran
0448800f-f31d-4cd6-ac21-b44b1750e528,44cf6ebd-102d-42ed-9a42-fa427723818c,product,2024-01-04T17:18:35,2024-01-09T12:18:35,115.0,negative,Katherine Hunt
91e65411-223d-44c8-9cc4-4b78c75234a5,e6a449fd-eee8-4ff2-a22b-db036f761ea8,delay,2024-03-01T05:58:34,2024-03-02T22:58:34,41.0,positive,Jessica Juarez
7e7863e8-4dca-4e8a-a709-dba3685e9ab0,64666fec-7de1-4e43-a74d-bca5dce4cdcf,payment,2025-06-02T04:32:12,2025-06-03T13:32:12,33.0,negative,Cody Lyons
17d94ec2-d265-412e-a5b1-0075a26b3f91,fba4487c-48bf-42f7-9f3f-760b972f6845,refund,2025-05-10T18:23:34,2025-05-18T03:23:34,177.0,positive,Matthew Mccann
e3b64c61-96ce-4f68-9010-59e803bf62b4,6cdcc7c2-9723-4840-9cc1-5ac32ceaf824,payment,2025-03-07T04:51:38,2025-03-10T06:51:38,74.0,positive,Jacob Blake
0323fe26-adb5-4727-8737-dd127508ac30,0f53ebae-7ea9-4152-a856-92dbead3b826,refund,2025-10-01T04:33:44,2025-10-01T21:33:44,17.0,neutral,Candace Ramirez
8f05e4e9-544e-40ac-988c-dda359a862a6,b7fa176e-2b3d-480d-99a8-d2872bfda9c7,delay,2023-12-11T03:43:01,2023-12-15T01:43:01,94.0,neutral,Marcus Barnes
5f0d0489-49f4-43e7-b492-0231bf5cba1d,f9b3c012-65af-405d-aabc-aa17483136e9,refund,2024-12-04T09:47:41,2024-12-13T14:47:41,221.0,negative,Christine Sanchez
9ea415e0-4433-4a45-ae0e-bbe6dd09c5c0,1b59d2ae-f99f-4f16-bb55-0aef9262f258,refund,2023-12-10T07:32:43,2023-12-18T07:32:43,192.0,negative,Kaylee Davis
f11ee733-60ce-4b79-ad96-d12a11fff27a,83d3604a-87d3-4140-9cff-e763054e9b2b,payment,2024-04-05T18:04:09,2024-04-12T22:04:09,172.0,positive,Kimberly Young
b05c161e-4ee8-4ee0-933f-2df28b661cb7,32555bd3-5605-4a3a-b912-6936f594a33a,product,2024-07-25T21:56:32,2024-08-03T22:56:32,217.0,positive,Matthew Johnson
d30fa654-2ce1-4fda-9cfe-4755ce13d424,159eb34a-1cd6-452a-aa30-c54c6139b7a5,refund,2025-03-10T10:08:39,2025-03-15T12:08:39,122.0,negative,Marcus Barnes
fed03631-7315-4546-b26e-18f72d939b49,417bf2c1-343e-4a84-9847-80727a6a186e,product,2025-09-09T08:06:46,2025-09-14T17:06:46,129.0,positive,Laura Shaw--
65d6de64-92be-4e1d-9021-1853778d0227,c9a28771-9a3c-49f7-8481-7946915d9beb,delay,2024-01-19T10:58:16,2024-01-24T01:58:16,111.0,negative,Kevin Schneider
2a0eeb6d-1143-4f45-b7f7-bf6cdc4cafb4,79161d3b-56cc-43da-bc03-c55b1c9e480e,payment,2025-01-19T16:27:59,2025-01-26T14:27:59,166.0,neutral,Amanda Garcia
792395eb-6d36-4f74-bdd3-3ac368cee1ed,5ab9ee58-9b18-4f9a-a7b9-7dccf8787d75,refund,2025-05-21T19:16:52,2025-05-23T07:16:52,36.0,neutral,Aaron Mcpherson
71642edb-31c4-462e-b114-7281ad7a4e29,8f73262d-3c78-42f6-8761-f7a4cf3f4660,refund,2024-07-28T14:39:13,2024-07-29T22:39:13,32.0,negative,Mrs Kim Lee
59db62c2-cfed-4412-8ff1-86e23802dbaf,38cdea9c-dc3e-453f-8f7a-40bceee051c6,payment,2024-01-31T00:00:00,2024-07-30T03:46:32,4347.8,negative,Kenneth Lopez
2066b89f-20ef-4f85-8851-495c584f4a78,3f0e6b4c-312a-45ce-a6dd-176c185becfd,product,2023-12-13T21:13:51,2023-12-21T08:13:51,179.0,neutral,Derrick Walker
8ae5ba17-9cf6-40aa-a463-5abacc5a78aa,f83e05b6-3d0d-4cfd-a928-bb2da3595df6,payment,2024-01-30T23:34:32,2024-02-06T01:34:32,146.0,positive,Christine Harris
929227d2-f3a0-4172-b842-51f5b0cb4a32,d4f0b496-4b65-46bc-abb7-5babbc0f889b,delay,2025-09-02T21:24:33,2025-09-09T20:24:33,167.0,positive,Sara Hogan
7f5a69e1-f26f-4e47-b6f9-8c7694a8e750,a05b6d30-dbed-4239-9e64-838e6e1f955a,payment,2025-01-14T21:11:18,2025-01-22T19:11:18,190.0,neutral,Edward Gregory
0eb704cf-8a3b-41b6-a4d1-0952bca7c734,41ca024e-d413-4dec-84fe-69ba5e610d55,delay,2024-11-05T23:32:27,2024-11-07T08:32:27,33.0,negative,Paul Davila
d44bd329-2193-4ec4-a917-02521231c65c,203680d5-a77c-49ff-8d4a-84df2bd0b85c,refund,2024-04-15T00:56:10,2024-04-19T21:56:10,117.0,positive,Amanda Garcia
2bad5eda-d3f6-4882-8db2-08c379372ae6,f5d7ade1-bd22-4bfb-b260-ab3fba8985d3,product,2025-12-03T15:41:44,2025-12-09T15:41:44,144.0,positive,Margaret Morse
6c3684d0-c5e1-43f9-98ba-deece35e3b8b,0fac03a6-ed76-4524-af07-4b297d9d7f52,delay,2024-01-10T04:33:33,2024-01-12T21:33:33,65.0,neutral,Cheyenne Robinson
66f32f0e-ce9b-481d-9121-bf46a56bc2ff,bf3b8244-8b3f-4d61-a036-07a519330fa6,payment,2024-03-08T18:49:08,2024-03-09T10:49:08,16.0,neutral,Robert Anderson
9958207a-06b9-491d-b704-805ad209f4b7,b99c6da4-b390-4856-8ee6-9378cd0af2f4,refund,2025-05-15T11:52:48,2025-05-18T07:52:48,68.0,positive,Grace Evans
1205a1b2-0029-465a-a417-1053285c4ecd,0bb579ce-d824-4e7b-a301-1caf563eed25,product,2024-09-10T04:10:26,2024-09-14T01:10:26,93.0,negative,Tammy Vazquez
785b93ef-185b-48b7-b5df-faeabcab7a9c,8892097b-3d5d-40af-9b28-702b55096ab5,refund,2024-05-08T02:51:21,2024-05-14T00:51:21,142.0,neutral,Peter Lopez
4fca8089-86f9-4e8e-aa06-7f4a95399721,4ad0c9b1-9717-4fe4-aec1-d857f9f73161,refund,2024-05-07T13:06:10,2024-05-09T20:06:10,55.0,negative,Brenda Wilson--
6f14bd62-89cd-485f-9776-9d5100acc7f8,ca45f71e-12f5-4642-bba6-f7d35e86017f,delay,2024-11-01T06:51:35,2024-11-09T04:51:35,190.0,neutral,Beth Sanchez
1430c9ae-1927-4969-b957-6e2b2d55938a,fe64d272-ec72-489d-8538-9d3df2860e71,delay,2024-03-13T20:10:29,2024-03-21T15:10:29,187.0,positive,Sarah Thomas
4be918b4-e077-4a28-ba2d-a1d4b15deea1,aa7f1a90-3513-4882-948d-f2f47134bbc5,refund,2025-04-15T12:10:34,2025-04-15T19:10:34,7.0,negative,Michael Larson
9c6711eb-767c-4f75-a80a-ff024c7a03a9,debae2ce-0f40-43a9-9eb0-0ed77f55c4d1,payment,2025-08-16T01:09:31,2025-08-25T11:09:31,226.0,positive,Michael Faulkner
a68f4c1a-8788-4f75-a852-3ecab6dd21e7,cb94739f-4921-48f9-8caf-03df2ac90cd2,product,2024-09-14T14:18:48,2024-09-21T17:18:48,171.0,positive,Beth Sanchez
d0fafbfe-cbbb-45df-b95e-8137fd09ba65,b771c55a-95d5-4c9a-8034-243fce63f9ff,delay,2024-07-27T06:18:38,2024-07-31T09:18:38,99.0,negative,Jacob Edwards
6789e5a5-76d7-4c75-a686-f8c5fc7b7de0,5102a01c-396d-4b8a-92f2-5240a6de8b2e,refund,2025-10-12T10:18:16,2025-10-20T23:18:16,205.0,negative,Kathleen Jackson
0b00dfca-2b38-43d1-abcf-a70b3a9df997,aa19eb58-3ed5-41f6-b13f-b816accd16d4,refund,2025-09-04T09:47:54,2025-09-11T04:47:54,163.0,positive,Bryan Thompson
5db57fba-faae-4ecf-a27a-4f32af58f023,46e5631c-d370-4693-8404-74c3d0ae3864,payment,2024-08-01T15:32:33,2024-08-10T02:32:33,203.0,positive,Richard Tran
d533b519-a86a-4644-aab1-b07e263bbcd4,80948304-5317-4319-8592-7a3e11319290,refund,2025-09-27T17:27:03,2025-09-27T19:27:03,2.0,negative,Thomas Anderson
d1636be9-5668-4de6-9171-c155f8892378,86499c00-1d3e-4a19-bda5-e33199fd5480,delay,2024-03-14T16:04:34,2024-03-20T16:04:34,144.0,neutral,Susan Rush
6ff2069b-41af-4461-b415-862d9d24749f,7de5d5ee-5bc1-4fe5-a73b-315352295bab,payment,2024-05-20T15:59:26,2024-05-29T09:59:26,210.0,neutral,Katherine Hunt
57664edb-19e2-4b5a-818b-51c60ecd6cdd,6ee248ad-aaad-4870-94b4-2b08ffb97527,refund,2025-11-29T08:25:43,2025-12-08T16:25:43,224.0,positive,Kevin Little
542dd5c5-23bc-4240-bf45-f40906e2cc69,93bd84a4-ad1c-4d64-93a4-8a36b6ec9587,delay,2024-10-06T10:24:25,2024-10-10T19:24:25,105.0,positive,Savannah Kramer
9e0bf3cf-4624-4680-aa99-f2933ab2dbc5,98fb3c8c-faee-41ac-9b7e-998d23152d2a,delay,2023-12-19T02:36:09,2023-12-19T07:36:09,5.0,neutral,Cheyenne Robinson
e1de8338-927d-4cf0-a4bb-c77e2baecb0f,a6631c63-c48e-4c16-9128-5f208f3f0895,product,2025-10-06T09:34:55,2025-10-15T22:34:55,229.0,neutral,Christopher Bush
0a3b5295-5209-4bff-86ce-0eb40768466b,2e4589bd-1a46-4044-b082-8a2a7b026afe,delay,2025-02-03T23:52:51,2025-02-07T16:52:51,89.0,positive,Jessica Juarez
c9a73381-c697-42d4-9d9e-dfdc8f3e6884,6f49ad48-4c88-4c6c-8eee-f9e278e61251,delay,2024-01-31T00:00:00,2024-03-08T00:12:35,888.2,negative,Matthew Mccann--
88348728-75fd-45f5-878f-84f087f2b67b,70d5ebc4-ed80-41e5-a3dd-ab2a0a01e0f4,refund,2025-06-23T12:08:28,2025-06-29T03:08:28,135.0,neutral,Steven Cherry
ccfc8344-1b98-4e34-a41a-6ee2d34fbf91,55b6cdce-f460-4ebc-b306-c96859b67c36,product,2024-01-21T02:00:00,2024-01-31T00:00:00,238.0,positive,Kevin Espinoza
cd5295c2-b79e-4541-a2a5-26c8189ea0fb,3a97b037-533d-41b4-b2c8-94a403781183,payment,2025-02-24T13:35:34,2025-02-28T18:35:34,101.0,positive,Felicia Glover
f82d195b-e856-43a0-9579-5e1de4cb3cb6,0c05b668-56aa-4494-9a9d-d828955ca835,refund,2025-02-12T19:42:19,2025-02-20T09:42:19,182.0,positive,Michael Smith
171c55d8-6f2f-45d8-95c8-7310f27665f1,37e3f22d-b0d1-46e4-ae1e-cdd9c5793bbc,product,2025-06-14T06:15:57,2025-06-22T21:15:57,207.0,positive,Robert Smith
1d770e0c-61f4-4304-920b-e7e53963a511,5aabd707-2232-48b4-9a56-1d5a54d5b176,payment,2024-04-02T14:23:39,2024-04-05T11:23:39,69.0,neutral,Amanda Dyer
febe71ef-6132-464f-95f5-8194e7320c86,cb25de4c-e383-4a9c-8854-e8f4e8a83db3,refund,2024-01-02T19:04:41,2024-01-07T21:04:41,122.0,positive,Chloe Singh
fa0e419b-90a6-4b63-af3b-f574cbe5aea7,55a12ea5-8839-4649-98ac-1f9888fc3b03,refund,2025-02-06T19:48:45,2025-02-16T02:48:45,223.0,positive,Roger Noble
bd0b6f4d-0b63-4862-8734-81db2c4a8e3d,d8bbf05a-bfa5-4927-8747-7506cb354749,refund,2024-06-05T16:59:10,2024-06-13T19:59:10,195.0,negative,Jennifer Clark
85e3e9cd-6fb9-40ed-9314-2cb67f8876cc,cd04c7a7-e5fc-4469-b3c6-aa9197d552bf,refund,2025-07-02T05:09:07,2025-07-06T15:09:07,106.0,positive,Beth Sanchez
97411ceb-85ed-42c0-9265-72e1210d2c59,5bf162b2-acd3-4da3-8e1a-33a5d5868a8a,product,2025-04-08T19:53:10,2025-04-17T00:53:10,197.0,negative,Kristine Pena
253db685-4b43-4926-b98a-058559bcc09c,0c841ef1-ddfe-488c-b4be-a98e97130292,product,2025-06-27T15:09:10,2025-06-30T14:09:10,71.0,positive,Thomas Larson
bce4ef51-d0f4-4379-9e69-9b1c2abd7063,8a4f1175-68df-4c8b-8fb0-857931961bf4,refund,2024-01-26T23:00:00,2024-01-31T00:00:00,97.0,neutral,Dylan Lawson
efdac0f4-f376-4f4b-b327-9e7c208a6b8e,d37c9d52-8624-417b-ba82-398abc9a4cba,refund,2024-09-07T10:54:19,2024-09-14T15:54:19,173.0,neutral,Clayton Palmer Jr
62b0ebb1-034f-4c06-adae-704f2b2933e3,44294206-555f-4f33-98e8-cdcc422e43c9,delay,2024-08-21T22:03:20,2024-08-31T01:03:20,219.0,positive,Guy Hernandez
25796f9b-09ef-4b62-93a6-2a34dc003ac5,4a30f3d1-92cc-4b13-8f74-804494b18e02,payment,2025-11-02T23:09:36,2025-11-04T14:09:36,39.0,positive,Mark Estrada
d1ef15d8-8fd9-45b6-9006-febf3b724436,ba729cda-d917-4f2f-ab71-a3580cfef265,refund,2024-02-10T15:20:52,2024-02-14T09:20:52,90.0,neutral,Christopher Bush
cba018b7-a409-4d8b-a1e7-93f3166fac4d,a3924f60-c7ee-4e1a-9132-80aad35b6f54,payment,2024-12-17T02:59:50,2024-12-21T05:59:50,99.0,positive,Michael Smith
7987c55b-e876-48af-8c41-17f3ddae25f1,180484ae-e860-4ab6-b5f6-d4ca8e3abfd3,delay,2025-08-30T08:54:18,2025-09-06T13:54:18,173.0,positive,Susan Moore
8219945d-fc95-4954-bbe0-36c7a81b0042,ce2f0c7f-0ddf-4379-bf3d-cbe222b526df,refund,2025-06-13T22:49:07,2025-06-17T11:49:07,85.0,neutral,Jennifer Clark
f88a6d19-dad5-48a7-9b5b-048689553835,36f4f124-aa3c-47ab-9a6f-b869dd889493,delay,2024-11-10T20:07:59,2024-11-19T10:07:59,206.0,neutral,Robert Smith
af9a9c1e-8fdb-4a9e-b9f2-998960a089fd,57542e88-2647-4dd3-83bb-a5eeede2ecb9,delay,2025-03-29T04:15:22,2025-04-03T13:15:22,129.0,positive,Richard Tran
52d35be1-628c-4042-a6f3-40f769bc9e2e,f8b35859-1d48-4200-8719-de6903d53b7e,refund,2025-07-14T17:06:51,2025-07-22T04:06:51,179.0,negative,Micheal Cline--
07ae620a-4010-49de-97eb-e816ffe8a339,584de6f5-8a12-462c-a971-7606dd2adc42,payment,2024-11-01T19:52:19,2024-11-03T10:52:19,39.0,positive,Peggy Lee--
1441c814-12e8-4d44-895a-c89705f77ae2,a304281e-8af5-440e-a17f-1f6b60c222fe,payment,2025-04-23T16:51:34,2025-04-26T17:51:34,73.0,positive,Brian Stewart
a97b7351-9ace-4cc3-9da3-5f5eceb3f2fd,7889d004-9cea-42d4-98f9-7ea66b341f79,payment,2025-10-07T14:26:40,2025-10-13T16:26:40,146.0,negative,Sandra Diaz
a2d6ef1e-9b11-4575-9e7b-2e6f3a13a445,5290064f-71fb-46b4-9ae1-cfa9ae05e34b,refund,2024-08-21T07:22:57,2024-08-28T10:22:57,171.0,positive,Roger Noble
fe49ce11-c0a3-46eb-80a6-a066d7768a6c,85c39b75-00ae-4a17-8f9e-487581ec2211,delay,2024-01-29T07:00:00,2024-01-31T00:00:00,41.0,negative,William Olson
474b9822-f611-4d83-8ec8-2c2afd9b2d60,366836c0-76ec-49c2-a76d-50ee2902f9c8,delay,2024-02-11T07:30:23,2024-02-13T21:30:23,62.0,negative,Richard Yu
83f453e4-ef37-4a3f-b5a9-99771450cbea,ea1a1f76-28a9-4a74-a5ab-a86f962a8b99,delay,2024-08-25T19:40:11,2024-08-25T20:40:11,1.0,negative,Elizabeth Lucero
a5c79e5d-39cd-4df7-be47-68bac11ee98e,fbadb7ec-a7e0-45c4-bc8b-5ad7adf2d10b,delay,2024-04-21T10:52:49,2024-04-25T08:52:49,94.0,negative,William Olson
00a50067-0bd4-4c60-ad0a-58179e2df3ed,27db6ce6-f00e-47cb-98d3-765fc5fee710,product,2025-04-25T07:48:19,2025-05-03T01:48:19,186.0,negative,Jason Marsh
ae990677-d599-413b-8735-f86bf3d1e9a0,0a02d05f-0787-4835-9051-7f506917755d,payment,2024-01-31T00:00:00,2024-02-05T02:00:00,122.0,positive,Michael Smith
48b53f1f-fe2e-48c9-bcec-6880252007e2,0a869fb7-32d6-47ee-aa62-a22a533c2272,refund,2025-11-04T09:43:15,2025-11-08T12:43:15,99.0,positive,Candace Ramirez
518fde3f-9230-4304-a491-19a1a405d9e4,1bac64fe-d852-486f-af29-e3dcb18d909e,product,2024-05-05T04:44:38,2024-05-12T20:44:38,184.0,negative,Samantha Smith
aa0990ac-cb1c-42ac-b8a9-68038828da6c,7828b977-5ddf-4f5f-87f1-54a63003813d,product,2024-02-22T04:54:51,2024-02-27T12:54:51,128.0,positive,Candace Ramirez
f8a95db1-02a4-4ad2-beb3-22c22380974d,71efa2a1-1ec5-4638-bd45-67a1446aad21,payment,2025-05-11T04:43:57,2025-05-20T08:43:57,220.0,positive,Richard Yu
1cbb943d-ed54-4f76-aa43-609f31a38b56,22ec8915-8688-4fe4-a362-6067bdb3e74f,refund,2025-02-09T16:16:30,2025-02-17T06:16:30,182.0,positive,Andrea Aguirre
fa0a8833-b120-4f6a-b632-154276953568,c5e638d4-4400-4c46-bfae-7081f92b0402,payment,2025-06-06T14:32:38,2025-06-11T13:32:38,119.0,neutral,Cheyenne Robinson
981e3d4a-dae7-4e16-a9c0-7cc70adc4328,a2bd0e7f-a1a2-49a2-9b0f-32b06207f3ab,delay,2024-03-26T22:37:46,2024-04-05T06:37:46,224.0,positive,Anthony Davis
a986fc03-a60d-4694-bfd9-a2c762007041,a6990f2e-1be8-41ed-9e21-130bdf7bbcaf,product,2025-03-29T04:40:55,2025-04-02T00:40:55,92.0,positive,Christine Sanchez
fbb62071-074b-431a-a72a-f81cf191829a,eb894479-55e7-4610-bc3e-9c173881e56d,payment,2025-11-30T15:24:15,2025-12-06T07:24:15,136.0,negative,John Powell--
fdd82b2c-7de9-40e7-9a67-88a198dd4a8a,213cf88f-488e-4641-8952-60908f74b548,refund,2024-02-25T20:24:24,2024-02-28T13:24:24,65.0,negative,Christine Sanchez
7bf36358-c8d5-4aab-827d-40c3846d9f94,72ff5d86-0e38-42cf-875d-c3098824c868,delay,2024-07-04T04:08:42,2024-07-13T15:08:42,227.0,negative,Elizabeth Lucero
21e64ef1-5778-4250-97f3-063cc125d4ba,514cea23-82ef-4fec-9e26-e1188b55d8f8,delay,2024-02-26T18:45:14,2024-03-01T20:45:14,98.0,positive,Jennifer Daniels
653e98d6-0e8f-4014-9e75-667a5fdc9799,0469ccba-e86a-4051-8de6-50cb4b42e2f7,payment,2024-02-08T11:46:30,2024-02-10T21:46:30,58.0,negative,Kaylee Davis
3eca708b-f22b-408b-827d-a719d763a2b9,b8dcee08-9366-41cf-bd41-fe12253ef069,refund,2024-04-11T12:32:11,2024-04-19T02:32:11,182.0,positive,Micheal Cline
9f1b1204-5803-477c-9a6a-d7068076e6fb,90d1d6d2-3cc4-4214-853c-2e9fddc277d8,refund,2025-08-09T14:06:30,2025-08-17T00:06:30,178.0,positive,Melissa Barry
0904b61f-dddf-48e6-b365-0612314e03aa,3f7fe0e0-4586-455a-830c-a5d68a858225,payment,2025-08-25T16:14:19,2025-08-30T17:14:19,121.0,neutral,Lori Cain
083532bc-27ad-4a71-b744-ec0654cbc3f3,4ca6419f-b3e3-4cd6-b222-6cf7654694cd,delay,2024-10-22T01:01:45,2024-10-30T22:01:45,213.0,neutral,Henry Taylor
